Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0000204,Estuary Releases,belhez,zhichang,high,major,always,,Distribution Issues,2016-02-25,ubuntu,v2.1,D02,public,2016-04-11,ps command can't list the processes,closed,fixed,
0000203,Estuary Releases,shyju,shyju,normal,minor,random,,Distribution Issues,2016-02-23,,,,public,2016-08-30,D02 can not boot with rootfs on SAS if more than one disk is connected on the board,resolved,not a bug,
0000202,Estuary Releases,shyju,chenshuangsheng,normal,minor,always,,Kernel Issues,2016-02-23,,,,public,2016-05-03,i2c read error while system is idle,closed,fixed,
0000201,Estuary Releases,shameer,shameer,normal,major,always,,Kernel Issues,2016-02-22,Estuary ,Kernel 4.4,D02,public,2016-10-24,CPU Soft lock up when qemu is run with --enable-kvm,closed,fixed,
0000197,Estuary Releases,sana,hensonwang,high,major,always,,Hardware Issues,2016-02-10,Estuary,2.1,Estuaryv2.1 on D02,public,2016-07-04,ISSUE with D02 While booting with different Ram configuration,resolved,fixed,
0000179,Estuary Releases,belhez,belhez,normal,minor,always,,Caliper Issues,2016-02-02,support,after,support,public,2016-02-29,few test cases fail not effect the whole caliper report result.,closed,not a bug,
0000176,Estuary Releases,shameer,shameer,normal,major,always,,Build Issues,2016-01-27,All,,D02,public,2016-10-20,Estuary build script error while multiple distros are selected in estuarycfg.json file,closed,fixed,
0000175,Estuary Releases,belhez,belhez,normal,minor,always,,Caliper Issues,2016-01-22,ubuntu opensuse,15.04,arm64,public,2016-02-29,merge ubuntu and opensuse's code,closed,not a bug,
0000174,Estuary Releases,chenshuangsheng,sanil,high,minor,always,,Website Issues,2016-01-21,ubuntu,15.04,PC,public,2016-03-29,Please  add  a  fuction     Mailing list subscription   in website,deferred,fix later,
0000167,Estuary Releases,shameer,sanil,normal,tweak,always,,Deployment Issues,2016-01-13,All,,D02,public,2016-03-24,Mac address conflict with D02 DTB file,closed,fixed,
0000166,Estuary Releases,anurup_m,anurup_m,high,major,always,,Deployment Issues,2016-01-08,Linux,v2.1,Estuary v 2.1,public,2016-04-26,Board couldnot boot from NOR flash on D02 board,closed,unable to duplicate,
0000165,Estuary Releases,chenshuangsheng,shameer,normal,minor,always,,Distribution Issues,2016-01-08,all,,hikey,public,2017-03-03,can not install armor docker,closed,fixed,
0000164,Estuary Releases,chenshuangsheng,chenshuangsheng,high,major,always,,Distribution Issues,2016-01-08,all,,hikey,public,2016-02-27,rc.local  start fail,closed,fixed,
0000163,Estuary Releases,belhez,belhez,normal,minor,always,,Caliper Issues,2016-01-07,ubuntu,14.04 15.04,x86 arm64,public,2016-03-24,The stress test tool is not auto install on target machine,closed,fixed,
0000162,Estuary Releases,belhez,belhez,normal,minor,always,,Caliper Issues,2016-01-07,ubuntu,14.04 15.04,x86 arm64,public,2016-03-26,The perf test tool is not auto install on target machine,closed,fixed,
0000161,Estuary Releases,belhez,belhez,normal,minor,always,,Caliper Issues,2016-01-07,ubuntu,14.04 15.04,x86 arm64,public,2016-03-24,The java openjdk test tool is not auto install on target machine,closed,fixed,
0000160,Estuary Releases,belhez,belhez,normal,minor,always,,Caliper Issues,2016-01-07,ubuntu,14.04 15.04,x86 arm64,public,2016-03-24,The mysql test tool is not auto install on target machine,closed,fixed,
0000159,Estuary Releases,belhez,belhez,normal,minor,always,,Caliper Issues,2016-01-07,ubuntu,14.04 15.04,x86 arm64,public,2016-05-31,legend's name incomplete,closed,fixed,
0000155,Estuary Releases,sana,sana,normal,major,always,,Deployment Issues,2016-01-05,estuary,2.1,Estuaryv2.1 on D02,public,2016-07-14,issue with grub.cfg during deployment of D02 board,closed,fixed,
0000152,Estuary Releases,belhez,belhez,high,major,always,,Caliper Issues,2016-01-04,ubuntu,15.04 14.04,D02 X86,public,2016-03-26,radar diagram remove 20 40 60 80 100,closed,fixed,
0000151,Estuary Releases,belhez,belhez,normal,minor,always,,Caliper Issues,2016-01-04,ubuntu,15.04,D02 arm64,public,2016-04-23,perf: not found,closed,fixed,
0000150,Estuary Releases,belhez,belhez,normal,minor,always,,Caliper Issues,2015-12-31,,,D02;x86,public,2016-05-31,the diagram color is not unified of the same platform.,closed,fixed,
0000149,Estuary Releases,zhichang,sanil,normal,minor,have not tried,,Armor tools Issues,2015-12-31,"Ubuntu,debian",,D02,public,2016-10-18,"when entry distribution show ""A start job is running for..."" and stay serveral miniutes",closed,fixed,
0000138,Estuary Releases,chenshuangsheng,mahongxin,normal,minor,always,,Kernel Issues,2015-12-28,ubuntu,15.04,hikey,public,2016-04-20,only one cpu work,closed,fixed,
0000137,Estuary Releases,chenshuangsheng,zhichang,normal,minor,always,,Distribution Issues,2015-12-26,fedora,22,hikey,public,2015-12-28,wifi can not work,closed,fixed,
0000135,Estuary Releases,chenshuangsheng,kongxinwei,normal,minor,always,,Kernel Issues,2015-12-24,ubuntu  ,15.04,Hikey,public,2016-03-24,usb can not mount,closed,fixed,
0000134,Estuary Releases,mahongxin,sanil,normal,minor,sometimes,,Website Issues,2015-12-24,,,,public,2016-01-07,"Website: http://open-estuary.org can appear sometimes cannot access or web page display slower after logging in, please note",closed,fixed,
0000133,Estuary Releases,sanil,shyju,normal,major,always,,Caliper Issues,2015-12-21,,,,public,2016-02-29,"[Caliper-Setup]: after installation, error during caliper -h",deferred,fix later,
0000131,Estuary Releases,shyju,shameer,high,minor,always,,Distribution Issues,2015-12-20,,,,public,2016-04-29,lscpu information is not proper for D02 board,deferred,fix later,
0000130,Estuary Releases,user34,user34,normal,minor,always,,Build Issues,2015-12-18,ubuntu,12.04,PC,public,2016-01-12,can't find document Boards_in_OpenLab.txt,closed,wont fix,
0000129,Estuary Releases,chenshuangsheng,chenshuangsheng,normal,minor,always,,Kernel Issues,2015-12-18,opensuse,4.6.1,hikey,public,2016-05-03,too many debug info on console,closed,fixed,
0000128,Estuary Releases,mahongxin,mahongxin,low,minor,have not tried,,Distribution Issues,2015-12-17,,,D01,public,2016-02-27,# Boot via GRUB  is failure,closed,fixed,
0000126,Estuary Releases,mahongxin,mahongxin,normal,minor,always,,Distribution Issues,2015-12-17,,,D01,public,2016-05-04,# Boot via NORFLASH with NFS rootfs is failure,closed,fixed,
0000125,Estuary Releases,chenshuangsheng,chenshuangsheng,normal,major,always,,Deployment Issues,2015-12-16,ubuntu,15.04,D02,public,2015-12-29,pxe can not quik deploy,closed,fixed,
0000124,Estuary Releases,chenshuangsheng,chenshuangsheng,normal,major,always,,Kernel Issues,2015-12-16,ubuntu  opensuse debian fedora,15.04   4.6.1 ,Hikey,public,2016-04-20,"""reboot"" can not reboot",closed,fixed,
0000123,Estuary Releases,user34,user34,normal,minor,always,,Download Issues,2015-12-16,ubuntu,15.04,D02,public,2016-01-06,update source code fail,closed,fixed,
0000122,Estuary Releases,belhez,belhez,normal,minor,have not tried,,Caliper Issues,2015-12-15,ubuntu,14.04,X86 64,public,2016-04-05,test many times the test case had different result on the same machine(X86PCi5),closed,fixed,
0000119,Estuary Releases,user34,sanil,urgent,crash,always,,Website Issues,2015-12-15,ubuntu,14.04,PC,public,2015-12-18,download repo tool fail when download sourcecode,closed,fixed,
0000118,Estuary Releases,chenshuangsheng,zhichang,normal,major,always,,Distribution Issues,2015-12-15,debian,GNU/Linux 8 ,Hikey,public,2015-12-29,"can not find ""lsmod""",closed,fixed,
0000117,Estuary Releases,chenshuangsheng,zhichang,normal,major,always,,Distribution Issues,2015-12-15,fedora opensuse debian,4.1.6,Hikey,public,2015-12-25,wifi can not work,closed,fixed,
0000116,Estuary Releases,user23,user23,normal,minor,always,,Build Issues,2015-12-14,ubuntu,15.04,D02,public,2016-01-07,uefi-tools/uefi-build.sh d02,closed,fixed,
0000115,Estuary Releases,user23,user23,normal,minor,always,,Build Issues,2015-12-14,ubuntu,14.04,x86 D02,public,2016-01-07,git apply HwPkg/Patch/*.patch,closed,wont fix,
0000114,Estuary Releases,mahongxin,user34,normal,minor,always,,Download Issues,2015-12-11,,,D01,public,2015-12-16,The size of the download file filesystem. bin has a problem,closed,fixed,
0000111,Estuary Releases,shyju,shyju,normal,minor,always,,Distribution Issues,2015-12-10,,,,public,2016-11-10,Kernel build error while enabling SAS with Deploy_manuel,closed,fixed,
0000110,Estuary Releases,chenshuangsheng,chenshuangsheng,normal,major,have not tried,,Build Issues,2015-12-10,ubuntu,15.04,pc,public,2015-12-25,build   hikey  missing hisi-idt.py  nvme.img,closed,fixed,
0000109,Estuary Releases,belhez,belhez,normal,minor,always,,Caliper Issues,2015-12-10,ubuntu,14.04,x86,public,2016-04-23,the caliper option -c not available,closed,fixed,
0000108,Estuary Releases,belhez,belhez,normal,minor,have not tried,,Caliper Issues,2015-12-09,ubuntu,14.04 - v2.1-rc1,x86 - arm64,public,2016-06-21,Run one of the test cases the other old log files will be deleted in folder: ~/caliper_output/output_0/caliper_exec,closed,fixed,
0000107,Estuary Releases,belhez,belhez,normal,minor,always,,Caliper Issues,2015-12-09,ubuntu,14.04 - v2.1-rc1,x86 - arm64,public,2016-04-20,test case rttest is failed,closed,fixed,
0000106,Estuary Releases,user34,chenshuangsheng,normal,minor,have not tried,,Distribution Issues,2015-12-08,"Ubuntu,debian",,D02,public,2016-03-31,"when entry distribution show ""A start job is running for..."" and stay serveral miniutes",closed,fixed,
0000105,Estuary Releases,mahongxin,sanil,normal,minor,always,,Website Issues,2015-12-08,,,,public,2016-08-30,In the normal after registration website http://open-estuary.com can't receive an email with the initial password,closed,fixed,
0000104,Estuary Releases,shyju,shyju,normal,minor,always,,Distribution Issues,2015-12-08,,,,public,2016-03-23,poweroff and shutdown commands reboots the board just like reboot command,resolved,fixed,
0000103,Estuary Releases,shyju,shyju,normal,minor,always,,Distribution Issues,2015-12-08,,,,public,2016-04-22,Issues in cloud related Init services while booting ubuntu 15.04 which leads to delay in booting,closed,fixed,
0000102,Estuary Releases,shyju,shyju,normal,minor,always,,All Other Issues,2015-12-08,NA,NA,Estuary 2.1-rc1,public,2016-04-28,Release binaries are not present in the web page link,closed,fixed,
0000101,Estuary Releases,chenshuangsheng,chenshuangsheng,normal,minor,always,,Build Issues,2015-12-08,ubuntu,15.04,PC,public,2015-12-28,can not find rc.local,closed,fixed,
0000100,Estuary Releases,user23,user23,normal,minor,always,,Build Issues,2015-12-07,ubuntu,15.04,pxe,public,2016-01-07,./bin/grub-mkimage: No such file or directory,closed,fixed,
0000099,Estuary Releases,user23,user23,normal,minor,always,,Build Issues,2015-12-07,ubuntu,15.04,pxe,public,2016-01-07,./autogen.sh: line 86: autoreconf: command not found,closed,fixed,
0000098,Estuary Releases,user23,user23,normal,minor,always,,Build Issues,2015-12-07,ubuntu,15.04,pxe,public,2016-01-07,!!! UEFI BaseTools failed to build !!!,closed,fixed,
0000097,Estuary Releases,user23,user23,normal,minor,always,,Build Issues,2015-12-07,ubuntu,15.04,nfs,public,2016-01-07,"in shell cmdline, do ""sudo ./native_setup.sh""",closed,fixed,
0000095,Estuary Releases,user23,user23,normal,minor,always,,Build Issues,2015-12-07,ubuntu,15.04,nfs,public,2016-01-07,build grub failed and documents is not generated.,closed,fixed,
0000093,Estuary Releases,user23,user23,normal,minor,always,,Distribution Issues,2015-12-07,ubuntu,15.04,D02 boards,public,2016-03-03,unable to install jq package,closed,fixed,
0000090,Estuary Releases,user34,user34,normal,minor,always,,Build Issues,2015-12-04,ubuntu,14.04,HOST PC,public,2016-01-06,build help message miss Debian distribution,closed,fixed,
0000089,Estuary Releases,user34,fengliang,normal,minor,have not tried,,Build Issues,2015-12-04,ubuntu ,14.04,HOST PC,public,2016-07-25,build script have not offer OpenEmbedded distribution,closed,open,
0000088,Estuary Releases,user34,user34,normal,minor,always,,Build Issues,2015-12-04,ubuntu,14.04,HOST PC,public,2016-01-06,build D01 with OpenSuse distribution fail,closed,fixed,
0000087,Estuary Releases,user34,user34,high,minor,always,,Build Issues,2015-12-04,ubuntu,14.04,Host PC,public,2016-01-06,"D02 ,HiKey build OpenEmbedded distribution fail",closed,fixed,
0000086,Estuary Releases,user34,chenshuangsheng,high,minor,always,,Build Issues,2015-12-04,ubuntu,12.04 or 15.04,Host PC or D02,public,2016-03-24,can not clear all build target,closed,fixed,
0000085,Estuary Releases,chenshuangsheng,chenshuangsheng,normal,minor,always,,Deployment Issues,2015-12-04,ubuntu,15.04,PC,public,2015-12-11,USB quick deploy not succes,closed,fixed,
0000081,Estuary Releases,belhez,belhez,normal,minor,have not tried,,Caliper Issues,2015-12-03,ubuntu,14.04,x86 - arm64,public,2016-03-28,run test case ltp_network failed,closed,fixed,
0000080,Estuary Releases,belhez,belhez,normal,minor,have not tried,,Caliper Issues,2015-12-03,ubuntu,14.04,x86 - arm64,public,2017-06-08,test case ltp failed,deferred,wont fix,
0000079,Estuary Releases,belhez,belhez,normal,minor,have not tried,,Caliper Issues,2015-12-03,ubuntu,14.04,x86 - arm64,public,2016-07-13,"execute ""./bin/dhry2"" failed",closed,fixed,
0000078,Estuary Releases,chenshuangsheng,sanil,normal,crash,always,,Website Issues,2015-12-03,ubuntu,15.04,PC,public,2015-12-08,Download file fail !!!,closed,fixed,
0000074,Estuary Releases,user34,,normal,minor,have not tried,,Build Issues,2015-12-01,ubuntu,15.04,D02,public,2016-11-01,can not compile open-estuary code,closed,fixed,
0000073,Estuary Releases,chenshuangsheng,chenshuangsheng,normal,minor,always,,Kernel Issues,2015-12-01,Ubuntu ,15.04,D02,public,2015-12-02,can not search   DMA info,closed,fixed,
0000072,Estuary Releases,belhez,user34,normal,text,always,,Download Issues,2015-12-01,ubuntu,14.04 LTS,intel 64bit,public,2015-12-03,"if ""~/bin/repo"" exist, wget repo will failed",closed,fixed,
0000071,Estuary Releases,mahongxin,justin,normal,minor,always,,Distribution Issues,2015-11-30,,,,public,2015-12-08,Environmental problems appeared after the start,closed,fixed,
0000070,Estuary Releases,mahongxin,user23,normal,minor,always,,Deployment Issues,2015-11-30,,,,public,2016-01-07,Doc about Hikey guide command line syntax error,closed,fixed,
0000069,Estuary Releases,mahongxin,mahongxin,normal,minor,always,,Deployment Issues,2015-11-30,,,,public,2016-01-07,测试Hikey时出现的bug,closed,fixed,
0000061,Estuary Releases,justin,sanil,high,major,always,,Website Issues,2015-11-28,Windows\Ubuntu,Win7\Ubuntu14.04,Normal,public,2016-03-05,Add new pages for tracking Tech Support\Board Apply\Application Integration\Hardware Integration,resolved,fixed,
0000060,Estuary Releases,shiju_jose,shiju_jose,normal,major,always,,Armor tools Issues,2015-11-27,,,,public,2015-11-27,armor_postinstall.sh does not install tools packages on Fedora,closed,fixed,
0000059,Estuary Releases,shiju_jose,shiju_jose,normal,minor,always,,All Other Issues,2015-11-27,,,,public,2016-04-11,network connection does not work on Fedora,closed,fixed,
0000058,Estuary Releases,shiju_jose,zhichang,normal,major,always,,Build Issues,2015-11-27,,,,public,2015-12-07,Build failure - Open-estuary build for Fedora & OpenSuse,closed,fixed,
0000055,Estuary Releases,user34,user34,high,crash,always,,Distribution Issues,2015-11-27,Debian，Fedora，OpenSuse,,D02，Hikey，QEMU,public,2015-12-08,D02，Hikey，QEMU的Debian，Fedora，OpenSuse发行版部署后不能进系统,closed,fixed,
0000054,Estuary Releases,kongxinwei,kongxinwei,normal,minor,have not tried,,Build Issues,2015-11-27,binary,,all platform,public,2016-01-07,delete  gcc-linaro-aarch64-linux-gnu-4.9-2014.09_linux.tar.xz file,closed,fixed,
0000052,Estuary Releases,gaoxiaopan,gaoxiaopan,normal,minor,always,,Distribution Issues,2015-11-26,mini-rootfs.cpio,Linux (none) 4.1,D02,public,2015-12-03,boot from norflash abnormal,closed,fixed,
0000050,Estuary Releases,kenneth,user23,normal,minor,always,,General,2015-11-26,,,,public,2016-01-11,Some comments on the Quick Deployment design for 2.1rc0,closed,open,
0000049,Estuary Releases,elaine,belhez,normal,minor,always,,Kernel Issues,2015-11-26,Ubuntu,15.04,D02,public,2016-09-07,rt-test in caliper failed in the D02 board because of permission.,closed,fixed,
0000048,Estuary Releases,chenxiang,kongxinwei,high,minor,have not tried,,OpenLab Issues,2015-11-26,ubuntu ,,107 server,public,2015-12-02,Old password and new password are all valid after changing password for user account  in 107 server,closed,fixed,
0000042,Estuary Releases,elaine,elaine,high,major,always,,Distribution Issues,2015-11-25,,,Linux,public,2016-02-29,Estuary boot from SAS failed,closed,fixed,
0000041,Estuary Releases,chenshuangsheng,sanil,normal,minor,sometimes,,Website Issues,2015-11-25,ubuntu,14.04LTS,pc,public,2015-12-07,Website of http://open-estuary.com  access speed is too slow in china,closed,fixed,
0000040,Estuary Releases,chenshuangsheng,shiju_jose,normal,major,always,,Armor tools Issues,2015-11-25,ubuntu,15.04,D02,public,2015-12-03,"Run command  ""sudo perf""  have a error results",closed,fixed,
0000039,Estuary Releases,chenshuangsheng,chenshuangsheng,high,minor,always,,Distribution Issues,2015-11-25,ubuntu,15.04,D02,public,2016-01-04,[   ***] A start job is running for Wait for...rk-online.target (38s / 2min 4s),closed,fixed,
0000034,Estuary Releases,sanil,user34,normal,minor,always,,Deployment Issues,2015-11-20,,,,public,2015-12-03,[login info missing] We can provide the default login user and pwd for the target?,closed,fixed,
0000033,Estuary Releases,sanil,sanil,normal,minor,always,,Build Issues,2015-11-20,,,,public,2016-01-11,[QEMU]Error during build for QEMU,resolved,wont fix,
0000032,Estuary Releases,sanil,sanil,normal,minor,always,,Deployment Issues,2015-11-20,,,,public,2015-11-25,[QEMU deployment] build.sh does not have parameter to identify ARM32/ARM64?,closed,fixed,
0000031,Estuary Releases,sanil,user34,normal,minor,always,,Build Issues,2015-11-20,,,,public,2015-12-03,Host Env Setup : Unable to find package issue,closed,fixed,
0000030,Estuary Releases,kenneth,kenneth,normal,minor,always,,Applications Issues,2015-11-18,,,,public,2015-11-26,The fiber port is not working on d02 when the address is set to 192.168.1.x,closed,wont fix,
0000029,Estuary Releases,kenneth,kenneth,normal,major,always,,Kernel Issues,2015-11-18,,,,public,2016-01-07,The ethernet is not working in Estuary2.0@D02,closed,fixed,
0000024,Estuary Releases,kenneth,tianjiaoling,normal,minor,always,,All Other Issues,2015-11-16,,,,private,2017-02-06,The readme file in build/<platform>/doc/ should talk about what is in this directory,assigned,open,
0000023,Estuary Releases,kenneth,tianjiaoling,normal,minor,always,,All Other Issues,2015-11-16,,,,public,2016-06-12,review comment for Boards_in_OpenLab.txt,closed,fixed,
0000022,Estuary Releases,shyju,shyju,normal,minor,always,,Armor tools Issues,2015-11-15,Ubuntu ,15.04,Estuary 2.0,public,2016-12-22,"Perf h/w events are not enabled, regression from Estuary 1.2 release",resolved,fixed,
0000021,Estuary Releases,kenneth,kenneth,normal,major,always,,Documents Issues,2015-11-13,,,,private,2016-01-07,talking about huawei in Estuary doc,closed,open,
0000019,Estuary Releases,kenneth,chenshuangsheng,normal,major,sometimes,,Build Issues,2015-11-13,Ubuntu,14.04.3 LTS,PC,public,2015-11-25,"""build.sh -p QEMU -d Ubuntu fail",closed,fixed,
0000010,Estuary Releases,shameer,shameer,high,major,always,,General,2015-10-07,Estuary,2.0,D02,public,2016-10-20,No PCIe cards detected on estuary,closed,fixed,
0000009,Estuary Releases,shameer,chenzhihui,normal,major,have not tried,,General,2015-10-07,Estuary,1.0/.2,D02,public,2016-05-24,PCIe Intel 82599 NIC issue reported by ARM,closed,fixed,
0000008,Estuary Releases,shameer,shameer,normal,major,have not tried,,General,2015-10-07,Estuary,1.0/1.2,D02,public,2015-11-30,XGE Issue reported by ARM,closed,fixed,
0000006,Estuary Releases,shameer,justin,high,major,always,,General,2015-09-28,Estuary Kernel,2.0,D02,public,2016-01-29,GICv3 driver not based on 4.1.6 kernel mainline driver,closed,fixed,
0000002,Estuary Releases,estbugctrl,chenshuangsheng,normal,minor,always,,General,2015-09-22,,,,public,2015-11-25,Update the links used for open-estuary for getting started.,closed,fixed,
