TimePoint,NO,NO2,NOx,SO2,O3,PM2.5,PM10,WindD,WindS,Temperature,Humidity,Pressure,Precipitation,PrecipitationM,Radiation
12/20/2016 22:00,102.43,156.19,258.62,9.32,4.21,327.6,410.75,170.98,1.33,-0.45,86.9,1024.82 ,0,0,629.17
12/20/2016 23:00,93.68,150.96,244.63,9.33,4.07,324.32,410.29,215.82,1.02,-0.35,86.73,1024.62 ,0,0,627.78
12/21/2016 0:00,70.69,142.79,213.48,9.14,3.96,313.57,392.28,226.1,1.03,-0.44,86.08,1023.99 ,0,0,623.45
12/21/2016 1:00,82.68,138.94,221.62,9.37,4.02,307.61,385.08,242.17,0.36,-0.49,86.93,1023.69 ,0,0,624.27
12/21/2016 2:00,109.72,144.26,253.98,9.74,3.91,293.93,381.27,26.48,1.34,-0.15,87.38,1023.36 ,0,0,631.03
12/21/2016 3:00,112.8,138.92,251.72,9.79,4.05,282.83,374.48,119,1.56,-0.34,87.5,1022.72 ,0,0,631.27
12/21/2016 4:00,126.04,137.86,263.9,10.71,4.29,291.75,376.23,37.8,1.49,-0.5,87.13,1022.14 ,0,0,629.05
12/21/2016 5:00,130.79,138.08,268.87,11.05,4.26,303.2,387.38,232.8,1.29,-0.49,87,1021.90 ,0,0,621.77
12/21/2016 6:00,136.18,134.8,270.98,11.17,4.16,293.93,371.87,318.85,0.87,-0.3,86.3,1021.92 ,0,0,622.17
12/21/2016 7:00,138.11,137.03,275.14,11.24,4.05,282.11,358.6,271.73,0.75,-0.02,84.95,1021.96 ,0,0,612.15
12/21/2016 8:00,129.19,140.39,269.58,11.26,4.95,188.98,240.25,265.33,0.75,0.12,82.67,1022.25 ,0,0,594.12
12/21/2016 9:00,162.22,160.59,322.81,12.72,4.51,0,0,197.13,0.96,1.02,82,1022.42 ,0,0,590.38
12/21/2016 10:00,132.32,174.42,306.74,12.67,5.21,1.73,0,265.55,0.82,1.62,78.38,1022.09 ,0,0,561.97
12/21/2016 11:00,75.95,157.47,233.42,13.19,8.1,0,0,275.27,0.89,2.83,68.2,1020.88 ,0,0,494.72
12/21/2016 12:00,32.3,127.52,159.82,15.98,18.87,218.43,0,300.17,1.06,3.96,58.38,1019.56 ,0,0,424
12/21/2016 13:00,41.38,152.17,193.55,16.83,17.89,269.14,0,259.93,0.97,4.94,54.52,1018.39 ,0,0,394.1
12/21/2016 14:00,120.08,238.15,358.23,13.99,6.9,327.73,0,205.92,1.11,5.07,62.2,1017.95 ,0,0,447.55
12/21/2016 15:00,115.86,235.76,351.62,13.13,5.24,381.01,0,206.37,1.06,4.83,64.03,1018.21 ,0,0,460.62
12/21/2016 16:00,125.4,237.73,363.13,12.52,4.07,373.43,0,194.47,1.09,4.35,66.63,1018.51 ,0,0,479.75
12/21/2016 17:00,121.87,228.5,350.37,12.17,3.91,379.36,0,190.97,0.94,3.47,70.22,1018.88 ,0,0,505.53
12/21/2016 18:00,149.86,226.08,375.93,12.41,4.11,374.83,0,184.6,0.85,3.26,71.18,1019.17 ,0,0,515.82
12/21/2016 19:00,153.58,207.38,360.97,11.51,4.05,367.7,0,168.67,0.18,2.48,74.18,1019.10 ,0,0,538.38
12/21/2016 20:00,138.75,202.88,341.64,12.17,4.07,356.83,0,154.55,0.89,2.04,75.9,1018.97 ,0,0,552.42
12/21/2016 21:00,107.71,183.82,291.53,11.9,3.78,354.99,0,265.62,0.5,2.56,72.58,1018.82 ,0,0,524.9
12/21/2016 22:00,88.87,171.02,259.89,11.3,3.64,337.82,0,200.92,0.39,2.48,72.78,1018.50 ,0,0,525.15
12/21/2016 23:00,157.45,188.43,345.87,12.38,4.45,334.17,0,205.53,0.73,2.48,73.88,1018.32 ,0,0,533.35
12/22/2016 0:00,173.72,172.98,346.7,12.34,3.96,342.81,0,133.95,0.33,2.07,77.78,1017.93 ,0,0,561.75
12/22/2016 1:00,147.9,164.39,312.29,10.99,3.87,335.18,0,200.63,0.31,1.26,80,1017.82 ,0,0,575.47
12/22/2016 2:00,96.08,128.36,224.44,10.43,5.07,313.09,0,280.82,0.83,0.08,81.02,1017.78 ,0,0,588.45
12/22/2016 3:00,5.66,15.13,20.79,9.46,42.84,119.28,0,319.45,2.49,3.61,41.33,1017.66 ,0,0,288.93
12/22/2016 4:00,3.58,9.35,12.93,8.93,51.98,10.83,0,319,3.31,3.96,36.02,1017.71 ,0,0,249.97
12/22/2016 5:00,2.77,14,16.77,8.87,46.96,11.96,0,326.47,4.16,3.11,36.22,1017.95 ,0,0,250.65
12/22/2016 6:00,1,12.55,13.55,8.21,48.06,14.9,0,324.27,5.05,2.34,35.47,1018.25 ,0,0,246.68
12/22/2016 7:00,0.76,17.56,18.32,7.91,42.99,15.2,0,336.6,4.57,1.8,35.17,1018.76 ,0,0,242.35
12/22/2016 8:00,2.08,16.89,18.97,8.16,42.69,14.93,0,329.95,4.11,1.75,35.22,1019.11 ,0,0,240.88
12/22/2016 9:00,2.8,11.4,14.2,8.71,49.02,12.44,0,337.93,4.81,2.37,32.72,1019.43 ,0,0,231.13
12/22/2016 10:00,2.92,8.81,11.73,9.98,54.03,11.62,0,324.05,4.63,3.45,30.57,1019.24 ,0,0,214.93
12/22/2016 11:00,2.73,8.68,11.41,9.31,58.75,14.53,0,194.62,4.23,4.45,28.92,1018.20 ,0,0,199.32
12/22/2016 12:00,2.42,7.83,10.25,8.73,61.97,12.77,0,332.3,4.76,4.73,27.62,1017.16 ,0,0,188.1
12/22/2016 13:00,2.18,7.25,9.43,8.24,63.69,10,0,303.42,5.06,4.98,26.92,1016.54 ,0,0,184.12
12/22/2016 14:00,1.47,6.06,7.53,7.58,65.99,11.77,0,321.82,4.19,5.64,25.48,1016.27 ,0,0,172.97
12/22/2016 15:00,1.12,7.07,8.19,6.92,66.08,12.32,0,327.2,4.19,5.6,24.93,1016.42 ,0,0,166.47
12/22/2016 16:00,1.91,16.48,18.39,7.17,57.04,11.08,0,321.78,3,4.78,26.5,1016.76 ,0,0,179.5
12/22/2016 17:00,0.52,20.35,20.87,8.18,52.58,10.88,0,336.2,2.99,3.86,28.23,1017.71 ,0,0,197.68
12/22/2016 18:00,0.53,27.78,28.31,8.87,44.69,12.78,0,322.22,2.99,3.08,29.72,1018.79 ,0,0,208.3
12/22/2016 19:00,0.3,11.79,12.09,6.52,61.31,13.33,0,89.95,3.85,2.02,29.27,1019.99 ,0,0,202.48
12/22/2016 20:00,0.25,11.22,11.47,5.95,61.92,8.97,0,28.2,3.94,1.2,29.93,1020.93 ,0,0,204.7
12/22/2016 21:00,0.26,17.46,17.72,6.44,54.6,2.53,0,37.83,2.53,0.56,31.25,1021.61 ,0,0,217.52
12/22/2016 22:00,-0.02,26.89,26.87,6.27,41.84,11.92,0,133.62,1.21,-0.65,35.18,1022.30 ,0,0,247.78
12/22/2016 23:00,0.69,38.37,39.06,7.2,31.11,16.93,0,58.8,1.73,-1.07,36.43,1022.75 ,0,0,255.58
12/23/2016 0:00,0.7,39.31,40,6.68,27.94,20.4,0,19.13,2.08,-1.58,37.18,1022.95 ,0,0,260.47
12/23/2016 1:00,0.07,31.24,31.31,5.88,34.02,23.43,0,33.28,1.85,-2.02,37.35,1023.13 ,0,0,263.77
12/23/2016 2:00,0.69,29.58,30.27,5.81,34.57,19.08,0,33.03,1.77,-2.63,38.75,1023.74 ,0,0,277.43
12/23/2016 3:00,-0.48,28.29,27.81,6.33,34.53,16.83,0,21.98,1.91,-3.14,39.7,1023.93 ,0,0,284.62
12/23/2016 4:00,-0.24,31.86,31.62,6.49,31.53,16.4,0,31.95,1.75,-3.44,40.47,1024.04 ,0,0,289.58
12/23/2016 5:00,-0.81,24.59,23.78,6.02,38.62,15.73,0,19.62,2.13,-3.64,40.8,1024.30 ,0,0,290.63
12/23/2016 6:00,0.76,43.2,43.95,6.73,22.75,12.17,0,23.4,1.98,-3.88,41.42,1024.91 ,0,0,293.43
12/23/2016 7:00,4.96,53.99,58.95,7.58,15.89,15.09,0,35.9,1.94,-3.8,41.82,1025.71 ,0,0,299.27
12/23/2016 8:00,11.78,47.91,59.69,8.82,24.89,16.2,0,37.87,2.1,-2.99,39.12,1026.70 ,0,0,280.13
12/23/2016 9:00,15.84,41.17,57.01,8.93,31.72,19,0,36.17,2.2,-1.31,35.3,1027.02 ,0,0,250.62
12/23/2016 10:00,12.82,32.55,45.37,9.39,39.49,16.23,0,51.67,1.98,0.2,32.8,1027.05 ,0,0,231.62
12/23/2016 11:00,9.58,26.48,36.06,9.22,45.89,16.49,0,134.83,1.96,1.38,31.27,1026.26 ,0,0,222.13
12/23/2016 12:00,6.83,22.78,29.61,9.61,50.99,14.84,0,188.87,1.29,2.17,30.15,1025.31 ,0,0,211.27
12/23/2016 13:00,5.8,23.02,28.82,9.58,52.83,17.79,0,267.55,1.4,2.66,29.73,1024.40 ,0,0,205.1
12/23/2016 14:00,4.33,23.92,28.25,10.09,53.6,17.2,0,310.08,1.29,3.95,28.32,1024.06 ,0,0,193.72
12/23/2016 15:00,10.59,53.74,64.32,10.01,27.48,22.16,0,210.85,1.95,4.5,27.88,1024.12 ,0,0,189.97
12/23/2016 16:00,6.74,65.98,72.72,11.08,16.99,26.57,0,222.62,1.86,2.7,32,1024.29 ,0,0,226.05
12/23/2016 17:00,7.49,80.53,88.02,14.65,10.57,45.97,0,209.37,1.43,1.25,37.17,1024.53 ,0,0,265.6
12/23/2016 18:00,3.32,78.15,81.47,15.38,8.73,72.76,0,203.08,1.19,0.19,41.32,1024.72 ,0,0,293.2
12/23/2016 19:00,2.36,77.8,80.16,14.21,9.35,83.14,0,209.75,1.22,0.01,42.62,1025.06 ,0,0,301.17
12/23/2016 20:00,1.23,72.19,73.43,10.52,8.68,84.35,0,207.47,0.7,-1.59,49.4,1025.18 ,0,0,353.62
12/23/2016 21:00,3.95,70.55,74.5,14.26,10.68,75.33,0,210.95,1.23,-0.65,46.2,1025.57 ,0,0,330.53
12/23/2016 22:00,3.94,69.3,73.24,21.12,11,73.07,0,214.43,1.7,0.28,43.22,1026.10 ,0,0,306.95
12/23/2016 23:00,1.51,66.39,67.9,24.13,10.43,62.74,0,201.95,1.94,0.38,43.07,1026.29 ,0,0,305.52
12/24/2016 0:00,11.05,73.95,85.01,23.8,4.48,73.62,0,186.45,1.22,-0.11,46.42,1025.87 ,0,0,328.45
12/24/2016 1:00,12.84,72.89,85.74,22.97,4.26,80.57,0,173.57,1.16,-0.29,48.13,1025.64 ,0,0,342.85
12/24/2016 2:00,31.17,73.67,104.83,23.5,4.41,85.22,0,182.32,1.21,-0.47,49.5,1025.61 ,0,0,351.03
12/24/2016 3:00,41.87,73.03,114.89,21.57,4.33,92.3,0,196.82,0.97,-1.57,53.9,1025.43 ,0,0,386.03
12/24/2016 4:00,64.09,73.57,137.66,22.88,4.29,95.17,0,235.58,0.8,-2.34,56.32,1025.06 ,0,0,406.68
12/24/2016 5:00,195.25,96.83,292.08,20.89,6.14,86.77,0,262.72,0.84,-3.26,59.4,1024.86 ,0,0,431.48
12/24/2016 6:00,217.71,102.18,319.89,22.91,6.36,136.05,0,301.52,1.03,-2.96,56.72,1025.24 ,0,0,408.93
12/24/2016 7:00,222.08,98.37,320.45,20.52,5.85,142.71,0,324.62,0.79,-3.29,59.15,1025.58 ,0,0,428.1
12/24/2016 8:00,189.52,97.78,287.3,23.72,6.15,137.69,0,328.47,0.96,-3.03,58.45,1025.78 ,0,0,424.22
12/24/2016 9:00,183.72,104.22,287.94,27.18,5.59,122.28,0,321.25,0.91,-1.54,53.28,1026.08 ,0,0,386.55
12/24/2016 10:00,172.59,112.74,285.33,30.42,6,132.25,0,207.77,0.8,0,49.52,1026.12 ,0,0,354.43
12/24/2016 11:00,66.37,93.22,159.59,37.85,9.33,138.31,0,177.43,1.22,1.51,46.83,1025.54 ,0,0,337.15
12/24/2016 12:00,127.6,119.28,246.88,37.98,7.75,144.37,0,186.72,1.26,2.23,45.47,1024.69 ,0,0,326.25
12/24/2016 13:00,44.8,81.59,126.39,32.1,20.56,146.5,0,208.85,1.48,2.74,44.55,1023.82 ,0,0,319.63
12/24/2016 14:00,91.55,118.03,209.58,31.68,11.37,113.82,0,246.77,1.55,3.24,43.33,1023.50 ,0,0,303.88
12/24/2016 15:00,95.82,124.4,220.22,28.6,5.96,165.2,0,290.27,2.06,2.49,45.33,1023.18 ,0,0,322.4
12/24/2016 16:00,81.94,115,196.94,24.05,4.16,164.57,0,320.03,1.58,1.21,48.9,1023.80 ,0,0,353.12
12/24/2016 17:00,61.66,103.83,165.49,21.91,3.72,143.89,0,289.05,1.46,0.2,52.17,1024.21 ,0,0,375.05
12/24/2016 18:00,57.94,102.82,160.76,21.48,3.95,125.98,0,280.8,1.36,-0.28,54.15,1024.48 ,0,0,388.47
12/24/2016 19:00,45.28,101.22,146.49,20.17,3.97,132.34,0,54.87,1.15,-0.4,54.93,1024.76 ,0,0,395.6
12/24/2016 20:00,65.4,103.75,169.15,18.45,4.26,127.41,0,212.43,0.97,-1.23,58.47,1025.14 ,0,0,420.92
12/24/2016 21:00,126.7,122.37,249.07,19.31,4.68,139.99,0,316.37,1.09,-1.99,63.18,1025.48 ,0,0,455.93
12/24/2016 22:00,135.74,124.15,259.9,21.86,4.51,160.35,0,237.17,1.16,-1.41,60.37,1025.70 ,0,0,437.07
12/24/2016 23:00,147.85,124.8,272.65,24.69,4.94,161.07,0,296.27,1.16,-1.69,61.22,1025.45 ,0,0,439.72
12/25/2016 0:00,160.71,122.9,283.61,25.42,4.66,172.74,0,315.45,1.15,-1.79,62.13,1024.69 ,0,0,448.27
12/25/2016 1:00,168.53,119.04,287.57,24.88,4.96,169.54,0,308.4,1.33,-1.68,62.25,1024.90 ,0,0,448.9
12/25/2016 2:00,105.72,97.73,203.45,20.06,4.28,159.49,0,140.93,1.7,-1.82,62.42,1024.95 ,0,0,445.05
12/25/2016 3:00,95.48,91.38,186.86,17.12,4.03,141.05,0,324.4,1.09,-2.35,64.9,1024.60 ,0,0,464.78
12/25/2016 4:00,106.34,91.26,197.6,16.34,4.01,138.27,0,338.27,0.96,-2.88,68.12,1024.24 ,0,0,493.1
12/25/2016 5:00,99.3,87.25,186.55,16.26,3.48,135.06,0,203.15,1.32,-2.11,67,1023.92 ,0,0,485.18
12/25/2016 6:00,64.49,79,143.48,16.06,3.17,119.28,0,37.85,1.52,-1.7,64.27,1024.11 ,0,0,461.78
12/25/2016 7:00,48.25,73.58,121.83,16.24,3.17,104.93,0,36.5,1.57,-1.76,63.12,1024.18 ,0,0,453.73
12/25/2016 8:00,68.89,78.37,147.26,18.29,3.9,97.98,0,133.53,1.34,-1.47,62.4,1024.63 ,0,0,446.87
12/25/2016 9:00,97.35,92.74,190.1,23.93,4.47,118.72,0,191.37,1.01,-0.78,60.72,1024.94 ,0,0,436.07
12/25/2016 10:00,80.22,92.36,172.58,27.22,4.69,119.88,0,193.03,1.19,-0.14,58.17,1025.01 ,0,0,417.42
12/25/2016 11:00,75.51,98.63,174.14,30,5.75,123.93,0,309.42,1.28,0.45,54.48,1024.26 ,0,0,392.43
12/25/2016 12:00,73.28,102.75,176.03,32.48,5.95,129.43,0,307.82,1.39,1.01,52.85,1023.14 ,0,0,379.57
12/25/2016 13:00,66.99,101.67,168.66,32.29,5.96,136.87,0,317.73,1.21,1.13,52.87,1022.26 ,0,0,380.02
12/25/2016 14:00,59.12,99.63,158.75,31.89,5.96,135.01,0,311.2,1.09,1.5,52.15,1021.68 ,0,0,374.42
12/25/2016 15:00,58.73,102.26,160.98,31.27,5.06,137.08,0,280.83,0.92,1.65,51.43,1021.48 ,0,0,369.05
12/25/2016 16:00,75.48,102.31,177.79,25.57,4.09,138.58,0,244.77,0.66,1.27,53.62,1021.70 ,0,0,385.78
12/25/2016 17:00,118.71,117.11,235.82,17.06,4.03,151.53,0,257.5,0.47,-0.64,63,1022.09 ,0,0,451.44
12/25/2016 18:00,119.28,118.05,237.33,14.56,4.18,155.25,0,193.55,0.44,-1.44,70.25,1022.65 ,0,0,496.93
12/25/2016 19:00,132.11,109,241.11,15.87,3.96,160.75,0,201.82,0.37,-0.87,72.17,1023.05 ,0,0,518.72
12/25/2016 20:00,143.37,118.78,262.14,20,3.87,170.75,0,220.32,0.66,-0.27,70.4,1023.20 ,0,0,503.92
12/25/2016 21:00,93.9,114.11,208.01,30.23,3.68,162.4,0,216.57,1.37,0.97,60.48,1023.39 ,0,0,431.45
12/25/2016 22:00,82.56,106.41,188.97,32.87,3.75,161.86,0,297.92,1.02,1.03,60.3,1023.74 ,0,0,428.45
12/25/2016 23:00,55.61,95.44,151.05,36.71,3.36,152.41,0,296,1.14,1.12,59.08,1023.90 ,0,0,421.72
12/26/2016 0:00,57.02,93.84,150.86,37.58,3.39,144.51,0,317.32,1.11,1.07,59.23,1023.86 ,0,0,422.5
12/26/2016 1:00,76.28,97.38,173.66,34.89,3.61,138.05,0,184.3,0.92,1.03,59.25,1023.76 ,0,0,420.4
12/26/2016 2:00,103.38,104.37,207.75,37.17,3.92,143.97,0,96,1.64,1.39,57.07,1024.09 ,0,0,407
12/26/2016 3:00,74.8,88.27,163.07,37.88,3.56,135.77,0,93.02,2.22,2.19,50.77,1024.11 ,0,0,363.17
12/26/2016 4:00,12.69,52.76,65.46,28.93,7.61,76.75,0,241.93,2.61,2.91,41.95,1024.24 ,0,0,297.4
12/26/2016 5:00,2.48,27.25,29.74,21.22,24.46,25.58,0,302.32,3.11,3.18,40.08,1024.49 ,0,0,282.4
12/26/2016 6:00,1.98,34.06,36.04,18.95,23.66,22.7,0,106.9,3.28,2.95,40.33,1024.72 ,0,0,283.38
12/26/2016 7:00,2.36,41.24,43.6,17.7,23.73,19.94,0,14.9,2.78,2.62,41.45,1025.38 ,0,0,292.85
12/26/2016 8:00,6.79,52.49,59.28,18.68,19.11,22.13,0,33.03,2.62,2.81,40.37,1026.30 ,0,0,286.08
12/26/2016 9:00,9.54,50.07,59.61,18.73,22.34,26.18,0,23.37,2.18,3.08,37.5,1027.32 ,0,0,267.07
12/26/2016 10:00,5.02,27.77,32.79,15.94,42.76,24.71,0,36.8,2.91,3.44,33.28,1027.61 ,0,0,235.15
12/26/2016 11:00,4.97,24.07,29.03,13.73,50.72,17.43,0,29.18,2.67,3.85,30.18,1027.23 ,0,0,211.3
12/26/2016 12:00,4.75,21.09,25.84,11.54,54.67,17.61,0,40.65,2.47,4.07,26.52,1026.38 ,0,0,179.78
12/26/2016 13:00,3.77,18.54,22.31,10.98,57.27,14.07,0,31.17,2.55,4.43,25.27,1025.26 ,0,0,171.35
12/26/2016 14:00,2.62,21.67,24.29,10.82,53.9,7.6,0,83.68,2.91,4.39,24.55,1024.94 ,0,0,166.12
12/26/2016 15:00,2.38,26.71,29.08,9.14,48.43,9.43,0,17.37,2.77,3.74,23.22,1025.59 ,0,0,157.6
12/26/2016 16:00,1.46,35.52,36.98,8.85,39.85,12.44,0,19.85,2.19,2.73,23.1,1026.10 ,0,0,160.05
12/26/2016 17:00,0.79,45.2,45.99,8.43,31.87,11.28,0,46.85,1.81,1.79,22.38,1026.45 ,0,0,153.82
12/26/2016 18:00,1.11,55.06,56.17,7.95,25.01,8.01,0,35.8,1.58,0.94,20.9,1027.10 ,0,0,140.25
12/26/2016 19:00,1.25,48.61,49.86,7.82,29.04,5.87,0,63.05,1.29,0.14,21.7,1027.54 ,0,0,146.43
12/26/2016 20:00,0.45,47.01,47.46,8.12,29.83,7.38,0,39.57,1.49,0.16,20.9,1027.57 ,0,0,138.82
12/26/2016 21:00,0.66,43.84,44.5,8.22,31.78,9.92,0,41.88,1.52,-0.42,21.5,1027.86 ,0,0,142.07
12/26/2016 22:00,0.1,36.93,37.03,8.19,37.83,6.34,0,34.42,1.63,-0.73,21.08,1028.32 ,0,0,137.72
12/26/2016 23:00,0.08,49.12,49.2,9.54,25.41,10.44,0,32.5,1.11,-1.76,23.92,1028.52 ,0.01,0.1,157.7
12/27/2016 0:00,0.19,45.75,45.94,10.05,27.29,12.28,0,36.8,1.21,-2.47,25.58,1028.62 ,0,0.1,175.68
12/27/2016 1:00,-0.19,48.4,48.21,8.46,22.42,27.42,0,121.18,0.99,-2.71,26.13,1028.82 ,0,0,180.52
12/27/2016 2:00,1.72,57.64,59.36,8.5,11.68,14.32,0,208.97,1.14,-3.66,31.65,1029.12 ,0,0,223.58
12/27/2016 3:00,0.59,46.79,47.38,9.09,21.58,11.86,0,22.47,1.82,-3.1,29.5,1029.29 ,0,0,207.17
12/27/2016 4:00,0.44,49.94,50.38,8.21,18.78,12.27,0,69.22,1.53,-3.19,29.72,1029.20 ,0,0,206.93
12/27/2016 5:00,0.79,52.53,53.31,9.77,14.47,14.32,0,114.92,2.23,-3.2,33.77,1029.73 ,0,0,239.8
12/27/2016 6:00,2.68,55.01,57.7,10.3,10.87,15.77,0,115.6,2.53,-2.44,38,1030.08 ,0,0,270.77
12/27/2016 7:00,7.6,56.93,64.53,12.21,9.8,15.29,0,162.48,2.01,-2.71,38.47,1030.85 ,0,0,273.23
12/27/2016 8:00,5.09,31.31,36.4,11.01,31.79,15.46,0,317.47,2.71,-2.03,35.57,1031.64 ,0,0,252.67
12/27/2016 9:00,2.64,12.01,14.65,9.97,48.01,4.75,-0.21,330.12,3.12,-0.78,30.33,1032.21 ,0,0,214.33
12/27/2016 10:00,2.6,9.89,12.5,8.89,51.45,3.07,8.92,321.25,3.31,0,28.2,1032.10 ,0,0,198.27
12/27/2016 11:00,2.08,7.79,9.87,8.13,55.87,9.69,28.84,288.58,2.86,0.97,26.42,1031.45 ,0,0,186.58
12/27/2016 12:00,2.66,9.87,12.53,7.72,55.8,12.08,52.53,243.2,2.55,1.64,25.52,1030.30 ,0,0,177.28
12/27/2016 13:00,3.43,11.66,15.09,7.7,56.04,13.8,53.63,160.28,2.02,2.06,24.77,1028.99 ,0,0,169.77
12/27/2016 14:00,2.53,14,16.53,7.46,54.11,8.21,23.67,207.5,1.36,3.29,22.02,1028.03 ,0,0,145.47
12/27/2016 15:00,1.62,18.02,19.63,6.9,51.46,2.88,7.38,208.68,1.03,4.09,20.42,1027.52 ,0,0,134.08
12/27/2016 16:00,1.68,36.03,37.7,8.07,38.26,13.41,38.37,200.95,1.71,2.42,23.97,1027.34 ,0,0,164.75
12/27/2016 17:00,0.4,49.46,49.85,11.49,33.36,32.8,66.95,224.68,2.35,0.85,34.98,1027.40 ,0,0,250.42
12/27/2016 18:00,0.12,59.38,59.5,17.18,25.53,78.12,107.81,215.42,2.56,0.09,44.08,1027.23 ,0,0,311.87
12/27/2016 19:00,0.29,60.84,61.13,21.99,20.23,125.99,161.71,218.25,1.79,-0.82,57.88,1027.48 ,0,0,416.2
12/27/2016 20:00,0.23,59.71,59.94,19.58,23.53,118.79,133.44,210.7,2.46,-1.29,58.3,1027.63 ,0,0,418.7
12/27/2016 21:00,-0.34,49.81,49.47,13.64,28.16,99.05,116.62,214.67,2.93,-1.52,64.83,1027.62 ,0,0,468.08
12/27/2016 22:00,-0.33,53.16,52.84,11.14,18.95,130.74,137.52,206.78,2.25,-2.01,73.97,1027.38 ,0,0,535.92
12/27/2016 23:00,1.65,61.86,63.51,11.46,8.44,130.59,142.32,204.45,2.46,-2.13,76.92,1027.02 ,0,0,560.64
12/28/2016 0:00,2.52,62.66,65.18,12.41,7.23,134.76,152.85,208.17,2.54,-2.14,77.97,1026.37 ,0,0,565.45
12/28/2016 1:00,8.88,66.11,74.98,12.49,4.56,144.68,157.51,208.57,2.13,-2.61,80.38,1025.71 ,0,0,582.78
12/28/2016 2:00,14.62,65.44,80.06,12.89,4.23,166.32,188.13,204.53,1.81,-3.07,82.82,1025.72 ,0,0,601.68
12/28/2016 3:00,6.34,57.7,64.05,11.18,4.88,170.27,185.99,229.07,1.81,-2.77,83.23,1025.48 ,0,0,601.98
12/28/2016 4:00,6.78,57.36,64.14,10.42,3.7,168.31,183.77,273.23,1.62,-2.96,83.13,1024.96 ,0,0,602.73
12/28/2016 5:00,11.31,55.46,66.78,8.67,3.26,160.43,185.28,271.68,0.75,-4,83.95,1024.70 ,0,0,609.87
12/28/2016 6:00,22.22,58.08,80.3,8.7,3.42,139.15,157.03,275.95,0.74,-4.74,85.13,1025.01 ,0,0,624.27
12/28/2016 7:00,35.47,65.99,101.46,9.83,4.35,122.97,151.33,299.22,1.11,-4.6,81.13,1025.77 ,0,0,594.27
12/28/2016 8:00,31.33,57.04,88.38,17.96,9.73,119.5,151.48,275.88,1.62,-3.58,60.98,1026.29 ,0,0,441.32
12/28/2016 9:00,15,36.63,51.63,17.94,32.46,50.42,77.42,339.93,3.47,-1.24,34.6,1026.76 ,0,0,243.73
12/28/2016 10:00,3.15,13.73,16.88,11.24,56.83,22.54,56.13,329.57,4.2,0.32,26.3,1027.54 ,0,0,182.47
12/28/2016 11:00,2.22,9.67,11.89,9.59,62.13,0.36,33.05,316.98,4.38,1.01,23.33,1027.47 ,0,0,158.43
12/28/2016 12:00,1.99,9.7,11.69,9.19,63.57,11.53,46.17,296.82,4.24,1.53,21.4,1026.94 ,0.07,0.1,147.27
12/28/2016 13:00,1.53,8.83,10.36,8.55,63.86,8.36,42.79,111.85,5.44,1.78,20.3,1026.62 ,0,0.1,137.93
12/28/2016 14:00,1.27,12.33,13.6,8.77,60.33,14.41,69.02,258.82,4.8,1.28,21.32,1026.75 ,0,0,144.92
12/28/2016 15:00,1.45,14.43,15.88,9.02,58.03,11.83,30.82,261.8,3.78,1.36,21.45,1027.09 ,0,0,144.53
12/28/2016 16:00,0.44,18.02,18.47,9.06,53.68,0.81,19.18,331.92,2.91,1.09,21.03,1027.47 ,0,0,146.73
12/28/2016 17:00,-0.16,20.8,20.64,9.02,48.94,7.21,36.97,331.37,3.01,0.51,21.53,1028.42 ,0,0,144.4
12/28/2016 18:00,-0.73,18.76,18.02,7.22,50.34,9.92,26.89,337.15,4.01,0.15,21.65,1029.58 ,0,0,143.87
12/28/2016 19:00,-0.84,25.73,24.89,8.6,43.29,9.7,63.07,324.98,3.43,-0.52,23.25,1030.41 ,0,0,155.38
12/28/2016 20:00,-0.91,20.99,20.09,8.11,48.67,9.95,32.2,207.35,2.92,-1.32,24.48,1031.01 ,0,0,164.13
12/28/2016 21:00,-0.97,20.01,19.04,9.03,47.42,12.18,21.9,144.9,2.86,-1.94,26.13,1031.13 ,0,0,177.15
12/28/2016 22:00,-1.06,28.3,27.23,9.99,36.45,6.43,19.24,207.57,1.65,-2.64,27.78,1031.83 ,0,0,194.4
12/28/2016 23:00,-1.1,34.51,33.41,10.32,28.92,5.08,20.4,228.28,1.57,-3,28.95,1032.03 ,0,0,203.02
12/29/2016 0:00,-0.78,45.08,44.3,9.6,16.86,20.94,34.74,131.05,0.85,-4.17,32.65,1032.10 ,0,0,233.65
12/29/2016 1:00,0.48,50.89,51.37,10.24,12.63,16.5,29,151.22,1.42,-4.38,32.22,1031.80 ,0,0,229.35
12/29/2016 2:00,1.02,44.34,45.36,11.24,19.09,11.36,25.1,18.6,1.78,-3.79,30.22,1031.94 ,0,0,211.15
12/29/2016 3:00,-1.23,27.79,26.57,10.5,31.87,11.81,24.83,267.33,1.04,-4.59,31.3,1031.72 ,0,0,218.02
12/29/2016 4:00,0.37,42.1,42.48,9.96,20.74,0.75,13.73,19.77,1.93,-4.31,31.77,1031.11 ,0,0,221.27
12/29/2016 5:00,-1.4,26.67,25.27,10.97,36.23,1.13,10.03,10.67,2.95,-3.59,28.45,1030.71 ,0,0,196.87
12/29/2016 6:00,-1.57,29.78,28.21,12.6,31.91,15.71,21.29,219.6,1.95,-4.16,29.48,1031.01 ,0,0,207.85
12/29/2016 7:00,4.85,44.02,48.87,10.02,18.49,15.98,27.59,232.47,0.68,-5.29,33.78,1031.38 ,0,0,240.75
